X,Y,Index
55.5,15.5,0
56.5,16.5,1
57.5,18.5,2
57.5,20.5,3
57.5,22.5,4
59.5,23.5,5
60.5,25.5,6
61.5,26.5,7
63.5,25.5,8
64.5,26.5,9
66.5,25.5,10
67.5,26.5,11
67.5,24.5,12
69.5,25.5,13
71.5,25.5,14
72.5,25.5,15
73.5,23.5,16
73.5,22.5,17
73.5,20.5,18
74.5,19.5,19
75.5,18.5,20
75.5,16.5,21
76.5,15.5,22
78.5,16.5,23
79.5,18.5,24
80.5,19.5,25
81.5,21.5,26
79.5,22.5,27
79.5,24.5,28
81.5,25.5,29
82.5,24.5,30
83.5,23.5,31
85.5,24.5,32
87.5,25.5,33
88.5,23.5,34
88.5,22.5,35
88.5,20.5,36
86.5,19.5,37
86.5,17.5,38
86.5,15.5,39
84.5,15.5,40
82.5,15.5,41
82.5,17.5,42
83.5,19.5,43
83.5,18.5,44
81.5,15.5,45
81.5,16.5,46
82.5,16.5,47
83.5,15.5,48
83.5,17.5,49
83.5,16.5,50
88.5,15.5,51
89.5,15.5,52
91.5,16.5,53
92.5,15.5,54
94.5,16.5,55
94.5,17.5,56
95.5,19.5,57
96.5,21.5,58
96.5,23.5,59
98.5,23.5,60
99.5,22.5,61
100.5,20.5,62
101.5,19.5,63
101.5,17.5,64
103.5,16.5,65
105.5,15.5,66
107.5,16.5,67
108.5,15.5,68
110.5,15.5,69
112.5,15.5,70
113.5,16.5,71
114.5,18.5,72
115.5,18.5,73
117.5,19.5,74
117.5,21.5,75
118.5,22.5,76
120.5,21.5,77
121.5,20.5,78
123.5,21.5,79
122.5,23.5,80
121.5,24.5,81
122.5,24.5,82
123.5,24.5,83
120.5,24.5,84
123.5,22.5,85
123.5,23.5,86
121.5,18.5,87
121.5,16.5,88
121.5,15.5,89
123.5,16.5,90
119.5,15.5,91
117.5,16.5,92
116.5,15.5,93
118.5,15.5,94
118.5,16.5,95
117.5,15.5,96
122.5,15.5,97
123.5,15.5,98
119.5,16.5,99
120.5,15.5,100
123.5,17.5,101
120.5,17.5,102
122.5,16.5,103
121.5,17.5,104
123.5,18.5,105
120.5,16.5,106
122.5,17.5,107
119.5,17.5,108
123.5,19.5,109
122.5,18.5,110
123.5,20.5,111
120.5,18.5,112
122.5,19.5,113
120.5,19.5,114
121.5,23.5,115
122.5,22.5,116
121.5,21.5,117
122.5,20.5,118
121.5,19.5,119
122.5,21.5,120
120.5,20.5,121
121.5,22.5,122
120.5,23.5,123
119.5,24.5,124
117.5,24.5,125
115.5,23.5,126
114.5,24.5,127
112.5,24.5,128
112.5,22.5,129
112.5,20.5,130
111.5,19.5,131
109.5,20.5,132
109.5,22.5,133
108.5,23.5,134
106.5,22.5,135
105.5,23.5,136
103.5,22.5,137
102.5,23.5,138
101.5,24.5,139
