X,Y,Index
100.5,3.5,0
100.5,5.5,1
99.5,6.5,2
99.5,8.5,3
98.5,7.5,4
101.5,9.5,5
101.5,11.5,6
102.5,12.5,7
102.5,14.5,8
103.5,16.5,9
104.5,17.5,10
106.5,18.5,11
105.5,20.5,12
106.5,22.5,13
105.5,23.5,14
103.5,22.5,15
102.5,23.5,16
100.5,22.5,17
103.5,25.5,18
102.5,27.5,19
104.5,28.5,20
106.5,29.5,21
108.5,29.5,22
108.5,27.5,23
107.5,26.5,24
108.5,24.5,25
109.5,22.5,26
109.5,21.5,27
110.5,24.5,28
109.5,23.5,29
110.5,25.5,30
111.5,25.5,31
111.5,27.5,32
112.5,27.5,33
111.5,29.5,34
113.5,29.5,35
111.5,28.5,36
112.5,29.5,37
112.5,28.5,38
111.5,26.5,39
110.5,23.5,40
109.5,24.5,41
110.5,26.5,42
109.5,25.5,43
108.5,26.5,44
107.5,25.5,45
110.5,27.5,46
109.5,26.5,47
108.5,25.5,48
106.5,26.5,49
109.5,27.5,50
109.5,29.5,51
109.5,28.5,52
110.5,29.5,53
110.5,28.5,54
108.5,28.5,55
107.5,27.5,56
107.5,29.5,57
107.5,28.5,58
105.5,28.5,59
106.5,27.5,60
104.5,29.5,61
102.5,30.5,62
101.5,30.5,63
99.5,30.5,64
98.5,28.5,65
99.5,27.5,66
100.5,25.5,67
99.5,26.5,68
99.5,25.5,69
98.5,27.5,70
97.5,31.5,71
98.5,33.5,72
99.5,34.5,73
99.5,36.5,74
98.5,37.5,75
96.5,36.5,76
95.5,37.5,77
95.5,39.5,78
95.5,41.5,79
97.5,42.5,80
98.5,44.5,81
99.5,45.5,82
99.5,47.5,83
100.5,49.5,84
102.5,48.5,85
104.5,49.5,86
102.5,47.5,87
102.5,45.5,88
102.5,43.5,89
101.5,41.5,90
101.5,40.5,91
102.5,40.5,92
103.5,39.5,93
105.5,39.5,94
107.5,39.5,95
107.5,37.5,96
105.5,36.5,97
104.5,35.5,98
103.5,36.5,99
106.5,34.5,100
108.5,34.5,101
110.5,35.5,102
111.5,36.5,103
113.5,37.5,104
115.5,38.5,105
116.5,39.5,106
118.5,40.5,107
117.5,42.5,108
116.5,44.5,109
114.5,45.5,110
113.5,46.5,111
111.5,47.5,112
112.5,49.5,113
114.5,50.5,114
114.5,51.5,115
112.5,52.5,116
112.5,53.5,117
114.5,54.5,118
114.5,56.5,119
116.5,57.5,120
117.5,59.5,121
119.5,58.5,122
120.5,56.5,123
118.5,55.5,124
117.5,54.5,125
117.5,52.5,126
119.5,52.5,127
121.5,52.5,128
122.5,53.5,129
124.5,52.5,130
123.5,54.5,131
124.5,56.5,132
125.5,57.5,133
126.5,59.5,134
126.5,61.5,135
124.5,62.5,136
124.5,64.5,137
126.5,65.5,138
127.5,64.5,139
129.5,65.5,140
131.5,66.5,141
130.5,68.5,142
128.5,68.5,143
127.5,69.5,144
127.5,71.5,145
128.5,72.5,146
130.5,73.5,147
131.5,72.5,148
133.5,71.5,149
133.5,70.5,150
134.5,73.5,151
133.5,75.5,152
135.5,76.5,153
136.5,78.5,154
137.5,80.5,155
137.5,81.5,156
136.5,83.5,157
137.5,84.5,158
134.5,84.5,159
133.5,82.5,160
134.5,81.5,161
133.5,79.5,162
131.5,79.5,163
130.5,78.5,164
128.5,77.5,165
126.5,76.5,166
126.5,74.5,167
124.5,73.5,168
124.5,71.5,169
122.5,71.5,170
120.5,71.5,171
119.5,72.5,172
117.5,71.5,173
