X,Y,Index
96.5,27.5,0
96.5,28.5,1
98.5,29.5,2
99.5,31.5,3
100.5,31.5,4
101.5,33.5,5
102.5,34.5,6
102.5,36.5,7
104.5,37.5,8
105.5,36.5,9
104.5,39.5,10
106.5,40.5,11
107.5,39.5,12
107.5,37.5,13
109.5,40.5,14
110.5,42.5,15
110.5,44.5,16
111.5,45.5,17
111.5,47.5,18
112.5,49.5,19
114.5,50.5,20
115.5,49.5,21
116.5,48.5,22
117.5,47.5,23
118.5,49.5,24
119.5,51.5,25
118.5,53.5,26
118.5,55.5,27
120.5,56.5,28
122.5,57.5,29
123.5,59.5,30
121.5,60.5,31
121.5,62.5,32
121.5,64.5,33
123.5,65.5,34
124.5,64.5,35
124.5,62.5,36
126.5,61.5,37
127.5,62.5,38
127.5,64.5,39
128.5,66.5,40
128.5,68.5,41
129.5,70.5,42
128.5,72.5,43
127.5,74.5,44
126.5,76.5,45
128.5,77.5,46
127.5,79.5,47
128.5,81.5,48
127.5,83.5,49
127.5,84.5,50
129.5,85.5,51
129.5,87.5,52
131.5,88.5,53
133.5,87.5,54
134.5,86.5,55
136.5,87.5,56
137.5,86.5,57
139.5,87.5,58
140.5,85.5,59
141.5,85.5,60
143.5,85.5,61
144.5,85.5,62
145.5,87.5,63
146.5,88.5,64
146.5,90.5,65
147.5,91.5,66
149.5,92.5,67
151.5,93.5,68
153.5,94.5,69
153.5,96.5,70
152.5,97.5,71
150.5,98.5,72
149.5,99.5,73
147.5,98.5,74
146.5,99.5,75
147.5,101.5,76
147.5,103.5,77
147.5,105.5,78
147.5,107.5,79
149.5,108.5,80
150.5,107.5,81
152.5,108.5,82
153.5,107.5,83
155.5,108.5,84
156.5,107.5,85
158.5,108.5,86
158.5,110.5,87
160.5,111.5,88
161.5,110.5,89
163.5,111.5,90
164.5,110.5,91
166.5,111.5,92
167.5,110.5,93
169.5,111.5,94
170.5,110.5,95
172.5,111.5,96
173.5,110.5,97
175.5,111.5,98
176.5,110.5,99
178.5,109.5,100
178.5,108.5,101
179.5,111.5,102
181.5,111.5,103
181.5,113.5,104
180.5,114.5,105
179.5,115.5,106
179.5,117.5,107
179.5,119.5,108
178.5,120.5,109
176.5,119.5,110
175.5,120.5,111
173.5,119.5,112
172.5,120.5,113
170.5,119.5,114
169.5,120.5,115
167.5,119.5,116
166.5,120.5,117
164.5,119.5,118
163.5,120.5,119
161.5,119.5,120
160.5,120.5,121
158.5,119.5,122
156.5,118.5,123
156.5,116.5,124
156.5,114.5,125
156.5,112.5,126
154.5,111.5,127
153.5,112.5,128
151.5,111.5,129
150.5,112.5,130
148.5,113.5,131
147.5,114.5,132
147.5,116.5,133
147.5,118.5,134
149.5,119.5,135
149.5,121.5,136
147.5,122.5,137
146.5,121.5,138
145.5,120.5,139
143.5,121.5,140
141.5,122.5,141
140.5,123.5,142
138.5,122.5,143
137.5,123.5,144
135.5,122.5,145
134.5,123.5,146
132.5,122.5,147
131.5,123.5,148
129.5,122.5,149
128.5,123.5,150
126.5,122.5,151
125.5,123.5,152
123.5,122.5,153
123.5,120.5,154
124.5,119.5,155
124.5,117.5,156
124.5,116.5,157
124.5,114.5,158
124.5,113.5,159
124.5,111.5,160
123.5,109.5,161
121.5,110.5,162
120.5,109.5,163
119.5,108.5,164
117.5,109.5,165
115.5,110.5,166
114.5,111.5,167
112.5,110.5,168
113.5,108.5,169
112.5,106.5,170
112.5,104.5,171
110.5,104.5,172
108.5,103.5,173
106.5,103.5,174
105.5,102.5,175
105.5,100.5,176
107.5,99.5,177
106.5,97.5,178
105.5,97.5,179
104.5,95.5,180
104.5,94.5,181
104.5,92.5,182
105.5,91.5,183
107.5,92.5,184
107.5,93.5,185
107.5,94.5,186
105.5,89.5,187
104.5,88.5,188
105.5,86.5,189
106.5,86.5,190
108.5,87.5,191
110.5,87.5,192
111.5,85.5,193
112.5,85.5,194
112.5,84.5,195
113.5,84.5,196
115.5,85.5,197
117.5,85.5,198
118.5,86.5,199
120.5,87.5,200
121.5,86.5,201
123.5,87.5,202
124.5,86.5,203
124.5,84.5,204
124.5,82.5,205
124.5,81.5,206
124.5,79.5,207
124.5,78.5,208
123.5,76.5,209
123.5,75.5,210
124.5,73.5,211
123.5,71.5,212
123.5,70.5,213
122.5,68.5,214
120.5,67.5,215
119.5,68.5,216
120.5,70.5,217
120.5,71.5,218
118.5,71.5,219
117.5,71.5,220
115.5,72.5,221
114.5,71.5,222
113.5,70.5,223
111.5,69.5,224
111.5,67.5,225
110.5,66.5,226
108.5,67.5,227
108.5,69.5,228
107.5,70.5,229
105.5,69.5,230
104.5,70.5,231
102.5,69.5,232
101.5,70.5,233
99.5,69.5,234
98.5,70.5,235
96.5,69.5,236
95.5,70.5,237
93.5,69.5,238
92.5,70.5,239
90.5,69.5,240
89.5,70.5,241
87.5,69.5,242
85.5,68.5,243
85.5,66.5,244
