X,Y,Index
144.5,9.5,0
146.5,9.5,1
146.5,11.5,2
146.5,13.5,3
148.5,14.5,4
150.5,15.5,5
150.5,17.5,6
150.5,19.5,7
152.5,20.5,8
153.5,19.5,9
153.5,17.5,10
155.5,16.5,11
156.5,17.5,12
156.5,19.5,13
157.5,21.5,14
157.5,23.5,15
158.5,25.5,16
157.5,27.5,17
159.5,28.5,18
160.5,27.5,19
162.5,28.5,20
163.5,27.5,21
165.5,28.5,22
167.5,29.5,23
167.5,31.5,24
169.5,32.5,25
169.5,34.5,26
171.5,35.5,27
171.5,37.5,28
169.5,38.5,29
168.5,38.5,30
166.5,38.5,31
166.5,36.5,32
165.5,35.5,33
163.5,36.5,34
162.5,37.5,35
160.5,36.5,36
160.5,35.5,37
160.5,33.5,38
162.5,33.5,39
163.5,32.5,40
164.5,31.5,41
162.5,31.5,42
160.5,30.5,43
164.5,32.5,44
163.5,33.5,45
163.5,31.5,46
160.5,32.5,47
160.5,31.5,48
161.5,32.5,49
161.5,31.5,50
162.5,32.5,51
161.5,33.5,52
160.5,34.5,53
161.5,34.5,54
160.5,38.5,55
160.5,37.5,56
161.5,38.5,57
162.5,35.5,58
163.5,37.5,59
161.5,36.5,60
162.5,38.5,61
162.5,36.5,62
161.5,37.5,63
162.5,34.5,64
163.5,38.5,65
161.5,35.5,66
163.5,34.5,67
165.5,33.5,68
164.5,34.5,69
163.5,35.5,70
164.5,33.5,71
164.5,36.5,72
166.5,35.5,73
165.5,34.5,74
166.5,34.5,75
164.5,35.5,76
165.5,38.5,77
165.5,37.5,78
164.5,38.5,79
164.5,37.5,80
165.5,36.5,81
166.5,37.5,82
167.5,36.5,83
168.5,37.5,84
167.5,38.5,85
167.5,37.5,86
172.5,38.5,87
174.5,38.5,88
173.5,40.5,89
173.5,41.5,90
173.5,43.5,91
175.5,44.5,92
175.5,45.5,93
177.5,46.5,94
177.5,48.5,95
176.5,49.5,96
174.5,48.5,97
172.5,47.5,98
172.5,46.5,99
173.5,49.5,100
172.5,50.5,101
172.5,52.5,102
172.5,53.5,103
173.5,55.5,104
175.5,56.5,105
176.5,55.5,106
178.5,54.5,107
179.5,55.5,108
181.5,54.5,109
182.5,53.5,110
184.5,54.5,111
183.5,56.5,112
182.5,58.5,113
182.5,60.5,114
182.5,62.5,115
182.5,64.5,116
180.5,64.5,117
184.5,64.5,118
185.5,62.5,119
187.5,63.5,120
188.5,64.5,121
188.5,66.5,122
188.5,67.5,123
188.5,69.5,124
187.5,70.5,125
185.5,71.5,126
185.5,73.5,127
187.5,74.5,128
187.5,75.5,129
187.5,77.5,130
185.5,78.5,131
183.5,77.5,132
181.5,78.5,133
179.5,77.5,134
178.5,76.5,135
176.5,77.5,136
175.5,78.5,137
173.5,77.5,138
172.5,78.5,139
170.5,77.5,140
171.5,75.5,141
170.5,73.5,142
168.5,72.5,143
168.5,71.5,144
169.5,69.5,145
171.5,68.5,146
172.5,69.5,147
173.5,71.5,148
173.5,72.5,149
175.5,72.5,150
176.5,72.5,151
178.5,72.5,152
178.5,73.5,153
179.5,73.5,154
