X,Y,Index
16.5,5.5,0
18.5,5.5,1
18.5,7.5,2
18.5,9.5,3
17.5,11.5,4
18.5,12.5,5
17.5,14.5,6
16.5,14.5,7
20.5,12.5,8
21.5,14.5,9
22.5,15.5,10
23.5,16.5,11
25.5,17.5,12
25.5,19.5,13
27.5,20.5,14
28.5,19.5,15
28.5,17.5,16
30.5,18.5,17
31.5,18.5,18
31.5,17.5,19
31.5,16.5,20
30.5,17.5,21
30.5,16.5,22
28.5,16.5,23
29.5,16.5,24
29.5,18.5,25
29.5,17.5,26
29.5,21.5,27
30.5,23.5,28
30.5,25.5,29
31.5,26.5,30
30.5,28.5,31
30.5,29.5,32
31.5,31.5,33
30.5,33.5,34
28.5,32.5,35
27.5,33.5,36
25.5,32.5,37
24.5,33.5,38
24.5,35.5,39
25.5,37.5,40
25.5,39.5,41
24.5,40.5,42
22.5,41.5,43
22.5,43.5,44
24.5,44.5,45
25.5,43.5,46
27.5,44.5,47
28.5,43.5,48
30.5,44.5,49
32.5,45.5,50
33.5,44.5,51
34.5,43.5,52
36.5,42.5,53
37.5,41.5,54
39.5,40.5,55
40.5,39.5,56
40.5,37.5,57
41.5,36.5,58
43.5,37.5,59
44.5,36.5,60
46.5,37.5,61
47.5,36.5,62
47.5,34.5,63
47.5,32.5,64
47.5,31.5,65
45.5,30.5,66
44.5,32.5,67
42.5,31.5,68
40.5,30.5,69
40.5,29.5,70
41.5,27.5,71
42.5,25.5,72
40.5,24.5,73
41.5,24.5,74
43.5,23.5,75
44.5,22.5,76
45.5,20.5,77
47.5,21.5,78
49.5,21.5,79
48.5,22.5,80
48.5,20.5,81
49.5,22.5,82
48.5,21.5,83
47.5,22.5,84
45.5,18.5,85
43.5,18.5,86
43.5,17.5,87
41.5,19.5,88
40.5,19.5,89
40.5,18.5,90
40.5,16.5,91
38.5,16.5,92
37.5,16.5,93
35.5,17.5,94
34.5,19.5,95
34.5,21.5,96
34.5,23.5,97
34.5,24.5,98
36.5,25.5,99
35.5,27.5,100
34.5,28.5,101
34.5,30.5,102
34.5,32.5,103
34.5,34.5,104
34.5,35.5,105
34.5,37.5,106
32.5,36.5,107
36.5,38.5,108
37.5,37.5,109
37.5,35.5,110
38.5,34.5,111
40.5,33.5,112
39.5,33.5,113
37.5,33.5,114
39.5,34.5,115
38.5,33.5,116
37.5,34.5,117
38.5,35.5,118
37.5,38.5,119
37.5,36.5,120
34.5,39.5,121
33.5,40.5,122
32.5,41.5,123
31.5,41.5,124
30.5,41.5,125
34.5,40.5,126
32.5,39.5,127
32.5,40.5,128
33.5,38.5,129
32.5,37.5,130
