X,Y,Index
120.5,6.5,0
120.5,7.5,1
120.5,9.5,2
121.5,10.5,3
123.5,11.5,4
122.5,13.5,5
122.5,15.5,6
124.5,16.5,7
124.5,18.5,8
126.5,19.5,9
127.5,20.5,10
129.5,20.5,11
129.5,18.5,12
130.5,18.5,13
131.5,16.5,14
133.5,16.5,15
134.5,15.5,16
136.5,16.5,17
137.5,15.5,18
139.5,16.5,19
141.5,17.5,20
141.5,19.5,21
143.5,20.5,22
144.5,19.5,23
144.5,17.5,24
146.5,16.5,25
147.5,17.5,26
147.5,19.5,27
148.5,21.5,28
148.5,23.5,29
146.5,24.5,30
145.5,25.5,31
145.5,27.5,32
147.5,28.5,33
147.5,30.5,34
147.5,32.5,35
149.5,33.5,36
151.5,34.5,37
151.5,36.5,38
153.5,37.5,39
154.5,36.5,40
156.5,37.5,41
157.5,36.5,42
159.5,37.5,43
160.5,36.5,44
162.5,37.5,45
163.5,36.5,46
165.5,37.5,47
163.5,34.5,48
162.5,33.5,49
161.5,31.5,50
161.5,29.5,51
162.5,28.5,52
163.5,27.5,53
165.5,28.5,54
165.5,29.5,55
164.5,31.5,56
166.5,32.5,57
166.5,34.5,58
166.5,35.5,59
167.5,31.5,60
169.5,32.5,61
169.5,33.5,62
170.5,32.5,63
172.5,33.5,64
173.5,32.5,65
172.5,30.5,66
173.5,29.5,67
173.5,27.5,68
171.5,26.5,69
171.5,24.5,70
169.5,23.5,71
169.5,21.5,72
167.5,22.5,73
165.5,21.5,74
163.5,22.5,75
162.5,21.5,76
160.5,21.5,77
160.5,23.5,78
159.5,24.5,79
157.5,23.5,80
157.5,21.5,81
156.5,19.5,82
156.5,17.5,83
155.5,16.5,84
153.5,17.5,85
153.5,19.5,86
152.5,20.5,87
150.5,19.5,88
150.5,17.5,89
150.5,15.5,90
148.5,14.5,91
146.5,13.5,92
146.5,11.5,93
147.5,10.5,94
146.5,8.5,95
144.5,8.5,96
143.5,9.5,97
143.5,11.5,98
142.5,12.5,99
140.5,13.5,100
139.5,12.5,101
138.5,10.5,102
138.5,8.5,103
138.5,6.5,104
136.5,6.5,105
134.5,6.5,106
134.5,8.5,107
135.5,10.5,108
134.5,11.5,109
132.5,10.5,110
131.5,11.5,111
131.5,13.5,112
129.5,13.5,113
128.5,15.5,114
127.5,16.5,115
127.5,15.5,116
126.5,13.5,117
125.5,13.5,118
126.5,11.5,119
126.5,10.5,120
126.5,8.5,121
124.5,7.5,122
123.5,6.5,123
124.5,6.5,124
123.5,8.5,125
123.5,7.5,126
125.5,6.5,127
127.5,7.5,128
128.5,6.5,129
130.5,7.5,130
130.5,8.5,131
131.5,7.5,132
129.5,9.5,133
131.5,6.5,134
130.5,6.5,135
129.5,6.5,136
129.5,8.5,137
129.5,7.5,138
126.5,6.5,139
128.5,7.5,140
125.5,7.5,141
124.5,8.5,142
126.5,7.5,143
127.5,6.5,144
128.5,8.5,145
128.5,9.5,146
127.5,8.5,147
125.5,8.5,148
125.5,9.5,149
127.5,10.5,150
126.5,9.5,151
128.5,10.5,152
127.5,9.5,153
127.5,11.5,154
126.5,12.5,155
126.5,14.5,156
128.5,13.5,157
128.5,11.5,158
127.5,14.5,159
127.5,12.5,160
128.5,14.5,161
128.5,12.5,162
127.5,13.5,163
129.5,14.5,164
129.5,10.5,165
130.5,12.5,166
132.5,13.5,167
129.5,11.5,168
130.5,13.5,169
129.5,12.5,170
131.5,9.5,171
130.5,10.5,172
131.5,12.5,173
131.5,10.5,174
131.5,8.5,175
130.5,11.5,176
130.5,9.5,177
133.5,12.5,178
132.5,11.5,179
132.5,12.5,180
136.5,12.5,181
135.5,11.5,182
134.5,12.5,183
133.5,11.5,184
135.5,12.5,185
134.5,9.5,186
132.5,8.5,187
133.5,10.5,188
132.5,9.5,189
135.5,9.5,190
134.5,10.5,191
133.5,9.5,192
132.5,6.5,193
133.5,6.5,194
132.5,7.5,195
133.5,8.5,196
133.5,7.5,197
134.5,7.5,198
135.5,6.5,199
135.5,8.5,200
135.5,7.5,201
140.5,6.5,202
141.5,6.5,203
141.5,7.5,204
142.5,6.5,205
140.5,7.5,206
137.5,7.5,207
136.5,8.5,208
138.5,7.5,209
139.5,6.5,210
140.5,8.5,211
136.5,7.5,212
137.5,6.5,213
139.5,7.5,214
140.5,9.5,215
137.5,9.5,216
136.5,10.5,217
138.5,9.5,218
139.5,8.5,219
136.5,11.5,220
139.5,9.5,221
137.5,10.5,222
136.5,9.5,223
137.5,8.5,224
137.5,11.5,225
138.5,11.5,226
139.5,10.5,227
137.5,12.5,228
140.5,10.5,229
139.5,13.5,230
139.5,11.5,231
138.5,12.5,232
140.5,11.5,233
142.5,14.5,234
141.5,13.5,235
143.5,14.5,236
140.5,12.5,237
141.5,14.5,238
141.5,11.5,239
143.5,12.5,240
142.5,13.5,241
141.5,12.5,242
143.5,13.5,243
141.5,8.5,244
141.5,10.5,245
142.5,10.5,246
141.5,9.5,247
142.5,11.5,248
143.5,7.5,249
144.5,6.5,250
142.5,8.5,251
143.5,10.5,252
143.5,8.5,253
142.5,9.5,254
143.5,6.5,255
142.5,7.5,256
147.5,6.5,257
149.5,7.5,258
150.5,8.5,259
152.5,8.5,260
153.5,7.5,261
154.5,6.5,262
156.5,7.5,263
157.5,6.5,264
159.5,7.5,265
160.5,6.5,266
162.5,6.5,267
163.5,6.5,268
165.5,7.5,269
165.5,9.5,270
166.5,10.5,271
166.5,12.5,272
168.5,12.5,273
169.5,14.5,274
169.5,16.5,275
169.5,18.5,276
171.5,19.5,277
172.5,21.5,278
173.5,22.5,279
175.5,23.5,280
176.5,25.5,281
176.5,27.5,282
177.5,25.5,283
176.5,26.5,284
177.5,26.5,285
177.5,24.5,286
178.5,23.5,287
178.5,21.5,288
176.5,20.5,289
176.5,18.5,290
176.5,16.5,291
176.5,15.5,292
175.5,13.5,293
175.5,12.5,294
173.5,11.5,295
172.5,11.5,296
171.5,9.5,297
169.5,9.5,298
169.5,8.5,299
168.5,8.5,300
168.5,7.5,301
170.5,9.5,302
172.5,9.5,303
170.5,10.5,304
172.5,13.5,305
172.5,14.5,306
173.5,16.5,307
173.5,17.5,308
172.5,16.5,309
172.5,15.5,310
173.5,15.5,311
173.5,10.5,312
172.5,12.5,313
171.5,10.5,314
171.5,12.5,315
171.5,11.5,316
172.5,10.5,317
174.5,10.5,318
175.5,10.5,319
174.5,13.5,320
174.5,11.5,321
173.5,14.5,322
176.5,12.5,323
173.5,12.5,324
175.5,11.5,325
174.5,12.5,326
173.5,13.5,327
176.5,11.5,328
176.5,13.5,329
174.5,14.5,330
177.5,13.5,331
176.5,14.5,332
174.5,15.5,333
177.5,15.5,334
177.5,14.5,335
174.5,16.5,336
175.5,15.5,337
175.5,14.5,338
178.5,17.5,339
175.5,17.5,340
174.5,18.5,341
177.5,16.5,342
176.5,17.5,343
178.5,18.5,344
175.5,16.5,345
174.5,17.5,346
177.5,17.5,347
175.5,19.5,348
177.5,18.5,349
176.5,19.5,350
175.5,20.5,351
175.5,18.5,352
