X,Y,Index
35.5,42.5,0
36.5,42.5,1
38.5,43.5,2
40.5,44.5,3
40.5,46.5,4
41.5,48.5,5
40.5,50.5,6
41.5,51.5,7
41.5,53.5,8
39.5,53.5,9
37.5,53.5,10
36.5,55.5,11
38.5,56.5,12
37.5,58.5,13
38.5,60.5,14
37.5,61.5,15
35.5,60.5,16
34.5,61.5,17
32.5,60.5,18
31.5,61.5,19
29.5,60.5,20
28.5,61.5,21
26.5,60.5,22
25.5,61.5,23
23.5,60.5,24
22.5,61.5,25
20.5,60.5,26
19.5,61.5,27
17.5,60.5,28
16.5,61.5,29
14.5,60.5,30
13.5,59.5,31
12.5,57.5,32
12.5,55.5,33
12.5,53.5,34
11.5,52.5,35
9.5,53.5,36
8.5,53.5,37
6.5,53.5,38
6.5,51.5,39
8.5,50.5,40
8.5,49.5,41
6.5,48.5,42
6.5,46.5,43
6.5,44.5,44
4.5,44.5,45
8.5,44.5,46
9.5,46.5,47
9.5,45.5,48
9.5,44.5,49
6.5,43.5,50
7.5,43.5,51
4.5,43.5,52
5.5,43.5,53
8.5,45.5,54
5.5,45.5,55
4.5,46.5,56
7.5,44.5,57
6.5,45.5,58
8.5,46.5,59
5.5,44.5,60
7.5,45.5,61
4.5,45.5,62
5.5,47.5,63
4.5,48.5,64
7.5,46.5,65
6.5,47.5,66
5.5,48.5,67
5.5,46.5,68
4.5,49.5,69
4.5,47.5,70
8.5,47.5,71
10.5,48.5,72
9.5,47.5,73
7.5,47.5,74
9.5,48.5,75
10.5,50.5,76
7.5,48.5,77
9.5,49.5,78
10.5,49.5,79
8.5,48.5,80
9.5,50.5,81
5.5,50.5,82
5.5,49.5,83
4.5,51.5,84
3.5,51.5,85
6.5,49.5,86
6.5,50.5,87
5.5,51.5,88
7.5,50.5,89
7.5,49.5,90
4.5,50.5,91
6.5,55.5,92
7.5,55.5,93
8.5,56.5,94
8.5,58.5,95
9.5,60.5,96
10.5,61.5,97
10.5,63.5,98
8.5,63.5,99
8.5,64.5,100
8.5,66.5,101
8.5,67.5,102
8.5,69.5,103
8.5,71.5,104
9.5,72.5,105
8.5,74.5,106
9.5,76.5,107
9.5,77.5,108
8.5,79.5,109
9.5,81.5,110
9.5,82.5,111
8.5,82.5,112
6.5,81.5,113
5.5,79.5,114
5.5,78.5,115
6.5,76.5,116
5.5,74.5,117
5.5,73.5,118
5.5,71.5,119
5.5,70.5,120
5.5,68.5,121
5.5,67.5,122
5.5,65.5,123
3.5,65.5,124
2.5,65.5,125
4.5,65.5,126
5.5,66.5,127
5.5,69.5,128
5.5,72.5,129
5.5,75.5,130
5.5,76.5,131
6.5,77.5,132
5.5,77.5,133
5.5,82.5,134
5.5,81.5,135
5.5,80.5,136
6.5,82.5,137
7.5,82.5,138
9.5,80.5,139
8.5,80.5,140
6.5,80.5,141
6.5,79.5,142
7.5,81.5,143
6.5,78.5,144
7.5,80.5,145
7.5,79.5,146
8.5,81.5,147
9.5,79.5,148
7.5,78.5,149
8.5,78.5,150
7.5,77.5,151
9.5,78.5,152
8.5,77.5,153
8.5,75.5,154
6.5,74.5,155
7.5,76.5,156
6.5,73.5,157
9.5,75.5,158
7.5,74.5,159
7.5,75.5,160
6.5,75.5,161
8.5,76.5,162
9.5,74.5,163
6.5,72.5,164
8.5,73.5,165
7.5,72.5,166
9.5,73.5,167
6.5,71.5,168
7.5,73.5,169
8.5,72.5,170
8.5,70.5,171
6.5,69.5,172
9.5,71.5,173
9.5,70.5,174
7.5,70.5,175
6.5,70.5,176
7.5,71.5,177
9.5,69.5,178
6.5,68.5,179
7.5,69.5,180
9.5,68.5,181
9.5,67.5,182
6.5,67.5,183
6.5,66.5,184
7.5,68.5,185
8.5,68.5,186
7.5,67.5,187
6.5,65.5,188
9.5,66.5,189
7.5,66.5,190
7.5,63.5,191
