X,Y,Index
23.5,2.5,0
24.5,2.5,1
25.5,4.5,2
26.5,5.5,3
28.5,4.5,4
29.5,5.5,5
31.5,4.5,6
30.5,2.5,7
32.5,3.5,8
32.5,5.5,9
34.5,6.5,10
34.5,8.5,11
36.5,9.5,12
36.5,10.5,13
37.5,11.5,14
37.5,13.5,15
38.5,14.5,16
39.5,16.5,17
40.5,17.5,18
40.5,19.5,19
39.5,20.5,20
37.5,19.5,21
36.5,20.5,22
36.5,22.5,23
37.5,23.5,24
37.5,24.5,25
39.5,25.5,26
40.5,26.5,27
41.5,27.5,28
43.5,28.5,29
44.5,27.5,30
46.5,26.5,31
46.5,24.5,32
45.5,22.5,33
44.5,21.5,34
42.5,22.5,35
41.5,23.5,36
43.5,24.5,37
42.5,23.5,38
41.5,22.5,39
42.5,24.5,40
44.5,19.5,41
43.5,17.5,42
43.5,15.5,43
41.5,14.5,44
41.5,12.5,45
43.5,12.5,46
44.5,12.5,47
46.5,13.5,48
47.5,15.5,49
48.5,16.5,50
49.5,17.5,51
51.5,18.5,52
51.5,20.5,53
53.5,21.5,54
53.5,23.5,55
55.5,24.5,56
56.5,23.5,57
57.5,22.5,58
59.5,23.5,59
60.5,25.5,60
61.5,26.5,61
63.5,25.5,62
64.5,26.5,63
66.5,25.5,64
67.5,26.5,65
69.5,25.5,66
70.5,26.5,67
72.5,25.5,68
73.5,26.5,69
75.5,25.5,70
76.5,26.5,71
78.5,25.5,72
79.5,24.5,73
81.5,25.5,74
82.5,26.5,75
82.5,24.5,76
83.5,22.5,77
82.5,20.5,78
83.5,19.5,79
83.5,17.5,80
82.5,16.5,81
82.5,15.5,82
80.5,14.5,83
79.5,13.5,84
77.5,13.5,85
76.5,15.5,86
78.5,16.5,87
79.5,18.5,88
77.5,19.5,89
75.5,18.5,90
74.5,19.5,91
73.5,20.5,92
71.5,19.5,93
69.5,18.5,94
69.5,16.5,95
67.5,15.5,96
66.5,16.5,97
64.5,15.5,98
63.5,16.5,99
63.5,18.5,100
63.5,20.5,101
62.5,21.5,102
60.5,20.5,103
60.5,18.5,104
60.5,16.5,105
58.5,15.5,106
56.5,14.5,107
56.5,12.5,108
58.5,11.5,109
59.5,12.5,110
61.5,13.5,111
63.5,12.5,112
62.5,10.5,113
62.5,8.5,114
63.5,7.5,115
64.5,6.5,116
66.5,7.5,117
65.5,9.5,118
65.5,10.5,119
67.5,11.5,120
68.5,10.5,121
68.5,8.5,122
69.5,12.5,123
69.5,13.5,124
71.5,14.5,125
72.5,16.5,126
73.5,16.5,127
73.5,15.5,128
74.5,13.5,129
73.5,12.5,130
74.5,12.5,131
73.5,13.5,132
72.5,14.5,133
72.5,12.5,134
73.5,14.5,135
72.5,15.5,136
72.5,13.5,137
70.5,13.5,138
70.5,12.5,139
71.5,13.5,140
71.5,12.5,141
69.5,10.5,142
68.5,9.5,143
68.5,11.5,144
67.5,12.5,145
69.5,11.5,146
68.5,12.5,147
66.5,12.5,148
66.5,10.5,149
67.5,10.5,150
66.5,11.5,151
66.5,8.5,152
67.5,8.5,153
66.5,9.5,154
67.5,7.5,155
67.5,9.5,156
66.5,5.5,157
65.5,4.5,158
63.5,3.5,159
63.5,2.5,160
62.5,4.5,161
60.5,5.5,162
58.5,6.5,163
57.5,7.5,164
55.5,6.5,165
54.5,7.5,166
53.5,9.5,167
53.5,10.5,168
53.5,12.5,169
52.5,13.5,170
53.5,14.5,171
53.5,15.5,172
53.5,13.5,173
52.5,12.5,174
51.5,11.5,175
52.5,11.5,176
52.5,9.5,177
53.5,11.5,178
54.5,10.5,179
51.5,10.5,180
52.5,10.5,181
51.5,9.5,182
52.5,8.5,183
54.5,9.5,184
53.5,8.5,185
55.5,9.5,186
56.5,4.5,187
56.5,3.5,188
58.5,2.5,189
60.5,2.5,190
59.5,2.5,191
55.5,2.5,192
57.5,3.5,193
56.5,2.5,194
58.5,3.5,195
55.5,3.5,196
57.5,2.5,197
54.5,5.5,198
53.5,6.5,199
54.5,8.5,200
55.5,5.5,201
54.5,4.5,202
53.5,7.5,203
54.5,6.5,204
55.5,4.5,205
56.5,8.5,206
55.5,7.5,207
56.5,9.5,208
55.5,8.5,209
59.5,8.5,210
57.5,5.5,211
58.5,7.5,212
56.5,6.5,213
57.5,8.5,214
57.5,4.5,215
57.5,6.5,216
56.5,7.5,217
58.5,8.5,218
56.5,5.5,219
59.5,4.5,220
59.5,6.5,221
58.5,5.5,222
60.5,6.5,223
59.5,7.5,224
59.5,5.5,225
58.5,4.5,226
59.5,3.5,227
60.5,3.5,228
61.5,5.5,229
60.5,4.5,230
64.5,2.5,231
61.5,3.5,232
61.5,2.5,233
62.5,3.5,234
62.5,2.5,235
61.5,4.5,236
64.5,3.5,237
65.5,3.5,238
63.5,4.5,239
66.5,6.5,240
65.5,5.5,241
64.5,4.5,242
65.5,8.5,243
63.5,5.5,244
65.5,6.5,245
64.5,5.5,246
65.5,7.5,247
62.5,5.5,248
60.5,7.5,249
61.5,6.5,250
62.5,6.5,251
64.5,7.5,252
61.5,7.5,253
60.5,8.5,254
62.5,7.5,255
63.5,6.5,256
64.5,8.5,257
64.5,9.5,258
61.5,9.5,259
62.5,9.5,260
63.5,8.5,261
63.5,9.5,262
61.5,10.5,263
60.5,9.5,264
61.5,8.5,265
64.5,11.5,266
65.5,11.5,267
63.5,10.5,268
64.5,12.5,269
63.5,11.5,270
64.5,10.5,271
65.5,12.5,272
62.5,13.5,273
62.5,11.5,274
62.5,12.5,275
61.5,11.5,276
61.5,12.5,277
60.5,13.5,278
59.5,10.5,279
58.5,9.5,280
60.5,12.5,281
60.5,10.5,282
59.5,11.5,283
59.5,9.5,284
60.5,11.5,285
58.5,10.5,286
57.5,9.5,287
55.5,11.5,288
56.5,10.5,289
54.5,12.5,290
56.5,11.5,291
57.5,10.5,292
58.5,12.5,293
55.5,10.5,294
57.5,11.5,295
54.5,11.5,296
55.5,15.5,297
54.5,16.5,298
56.5,17.5,299
57.5,18.5,300
56.5,19.5,301
55.5,18.5,302
57.5,19.5,303
56.5,18.5,304
54.5,17.5,305
55.5,17.5,306
55.5,13.5,307
54.5,14.5,308
57.5,12.5,309
55.5,16.5,310
56.5,13.5,311
55.5,14.5,312
55.5,12.5,313
54.5,15.5,314
54.5,13.5,315
57.5,16.5,316
58.5,13.5,317
57.5,14.5,318
56.5,15.5,319
59.5,13.5,320
57.5,17.5,321
58.5,14.5,322
56.5,16.5,323
57.5,15.5,324
57.5,13.5,325
60.5,14.5,326
58.5,16.5,327
59.5,15.5,328
61.5,14.5,329
60.5,15.5,330
59.5,14.5,331
59.5,17.5,332
58.5,18.5,333
60.5,17.5,334
59.5,16.5,335
58.5,17.5,336
59.5,19.5,337
60.5,19.5,338
59.5,20.5,339
59.5,18.5,340
58.5,19.5,341
64.5,22.5,342
66.5,21.5,343
66.5,20.5,344
68.5,21.5,345
70.5,22.5,346
71.5,22.5,347
69.5,21.5,348
69.5,22.5,349
67.5,22.5,350
67.5,20.5,351
66.5,19.5,352
68.5,22.5,353
67.5,21.5,354
65.5,22.5,355
66.5,22.5,356
63.5,21.5,357
61.5,20.5,358
62.5,22.5,359
65.5,20.5,360
64.5,21.5,361
61.5,21.5,362
65.5,21.5,363
63.5,22.5,364
65.5,19.5,365
62.5,19.5,366
64.5,20.5,367
61.5,18.5,368
63.5,19.5,369
62.5,20.5,370
64.5,19.5,371
61.5,19.5,372
61.5,15.5,373
62.5,17.5,374
64.5,18.5,375
61.5,16.5,376
62.5,18.5,377
61.5,17.5,378
64.5,13.5,379
63.5,14.5,380
62.5,15.5,381
65.5,13.5,382
63.5,17.5,383
64.5,14.5,384
62.5,16.5,385
63.5,15.5,386
63.5,13.5,387
62.5,14.5,388
65.5,17.5,389
64.5,16.5,390
66.5,18.5,391
65.5,18.5,392
64.5,17.5,393
67.5,13.5,394
66.5,14.5,395
65.5,15.5,396
68.5,13.5,397
66.5,17.5,398
67.5,14.5,399
65.5,16.5,400
66.5,15.5,401
66.5,13.5,402
65.5,14.5,403
70.5,15.5,404
69.5,14.5,405
71.5,15.5,406
67.5,16.5,407
68.5,15.5,408
70.5,14.5,409
69.5,15.5,410
71.5,16.5,411
68.5,14.5,412
68.5,19.5,413
68.5,17.5,414
67.5,18.5,415
70.5,16.5,416
69.5,17.5,417
68.5,20.5,418
68.5,18.5,419
68.5,16.5,420
67.5,19.5,421
