X,Y,Index
160.5,22.5,0
160.5,23.5,1
161.5,22.5,2
163.5,22.5,3
165.5,23.5,4
165.5,25.5,5
167.5,25.5,6
168.5,26.5,7
170.5,25.5,8
169.5,23.5,9
170.5,22.5,10
172.5,23.5,11
172.5,22.5,12
171.5,22.5,13
168.5,22.5,14
169.5,22.5,15
171.5,26.5,16
172.5,28.5,17
172.5,30.5,18
172.5,31.5,19
170.5,31.5,20
169.5,32.5,21
169.5,34.5,22
169.5,35.5,23
169.5,37.5,24
171.5,37.5,25
171.5,36.5,26
167.5,37.5,27
166.5,36.5,28
165.5,34.5,29
163.5,34.5,30
163.5,36.5,31
162.5,37.5,32
160.5,36.5,33
159.5,37.5,34
160.5,39.5,35
159.5,40.5,36
159.5,42.5,37
159.5,44.5,38
159.5,45.5,39
160.5,47.5,40
162.5,47.5,41
162.5,49.5,42
163.5,50.5,43
162.5,52.5,44
160.5,51.5,45
159.5,50.5,46
159.5,51.5,47
159.5,53.5,48
160.5,55.5,49
159.5,56.5,50
160.5,58.5,51
162.5,59.5,52
163.5,60.5,53
165.5,61.5,54
165.5,63.5,55
163.5,64.5,56
161.5,64.5,57
160.5,63.5,58
159.5,62.5,59
159.5,61.5,60
160.5,61.5,61
161.5,62.5,62
160.5,65.5,63
160.5,67.5,64
162.5,68.5,65
162.5,70.5,66
164.5,71.5,67
165.5,70.5,68
166.5,69.5,69
168.5,70.5,70
169.5,69.5,71
171.5,68.5,72
170.5,66.5,73
169.5,66.5,74
167.5,66.5,75
165.5,66.5,76
166.5,66.5,77
168.5,66.5,78
171.5,67.5,79
171.5,66.5,80
170.5,67.5,81
171.5,69.5,82
171.5,71.5,83
170.5,72.5,84
171.5,72.5,85
168.5,67.5,86
170.5,68.5,87
169.5,67.5,88
171.5,70.5,89
168.5,72.5,90
166.5,73.5,91
166.5,74.5,92
166.5,76.5,93
166.5,78.5,94
166.5,80.5,95
168.5,81.5,96
168.5,82.5,97
169.5,80.5,98
169.5,78.5,99
170.5,77.5,100
172.5,78.5,101
173.5,77.5,102
175.5,78.5,103
176.5,77.5,104
178.5,76.5,105
179.5,77.5,106
181.5,78.5,107
183.5,79.5,108
183.5,81.5,109
185.5,82.5,110
185.5,84.5,111
187.5,85.5,112
188.5,86.5,113
189.5,88.5,114
189.5,90.5,115
190.5,92.5,116
189.5,93.5,117
188.5,95.5,118
188.5,97.5,119
189.5,99.5,120
189.5,101.5,121
189.5,103.5,122
191.5,104.5,123
191.5,106.5,124
189.5,107.5,125
188.5,106.5,126
187.5,105.5,127
185.5,106.5,128
186.5,108.5,129
184.5,109.5,130
183.5,108.5,131
182.5,107.5,132
182.5,105.5,133
182.5,104.5,134
182.5,102.5,135
181.5,100.5,136
179.5,101.5,137
179.5,103.5,138
177.5,103.5,139
176.5,103.5,140
174.5,103.5,141
172.5,102.5,142
172.5,101.5,143
170.5,100.5,144
169.5,102.5,145
169.5,103.5,146
167.5,103.5,147
166.5,102.5,148
166.5,100.5,149
164.5,100.5,150
162.5,101.5,151
163.5,103.5,152
160.5,102.5,153
159.5,100.5,154
157.5,101.5,155
156.5,101.5,156
154.5,102.5,157
153.5,103.5,158
153.5,105.5,159
153.5,107.5,160
152.5,108.5,161
150.5,107.5,162
149.5,108.5,163
147.5,107.5,164
146.5,108.5,165
144.5,107.5,166
143.5,108.5,167
141.5,107.5,168
140.5,108.5,169
138.5,107.5,170
137.5,108.5,171
135.5,107.5,172
134.5,108.5,173
132.5,107.5,174
130.5,106.5,175
130.5,104.5,176
132.5,104.5,177
133.5,104.5,178
134.5,103.5,179
136.5,104.5,180
136.5,102.5,181
138.5,102.5,182
139.5,104.5,183
140.5,104.5,184
142.5,103.5,185
143.5,101.5,186
143.5,99.5,187
143.5,97.5,188
143.5,96.5,189
141.5,96.5,190
141.5,94.5,191
141.5,93.5,192
139.5,92.5,193
140.5,90.5,194
140.5,88.5,195
140.5,86.5,196
138.5,85.5,197
138.5,83.5,198
137.5,81.5,199
135.5,81.5,200
133.5,82.5,201
131.5,81.5,202
130.5,83.5,203
130.5,84.5,204
132.5,85.5,205
133.5,87.5,206
131.5,88.5,207
129.5,87.5,208
128.5,88.5,209
128.5,90.5,210
130.5,91.5,211
130.5,93.5,212
130.5,95.5,213
128.5,96.5,214
127.5,96.5,215
125.5,97.5,216
124.5,98.5,217
122.5,98.5,218
121.5,97.5,219
121.5,95.5,220
121.5,93.5,221
119.5,93.5,222
118.5,93.5,223
117.5,95.5,224
118.5,97.5,225
119.5,99.5,226
117.5,100.5,227
118.5,101.5,228
115.5,101.5,229
114.5,100.5,230
114.5,98.5,231
115.5,97.5,232
114.5,95.5,233
112.5,95.5,234
111.5,96.5,235
109.5,97.5,236
110.5,99.5,237
111.5,100.5,238
112.5,102.5,239
112.5,104.5,240
112.5,106.5,241
114.5,107.5,242
114.5,109.5,243
114.5,111.5,244
115.5,112.5,245
117.5,111.5,246
118.5,112.5,247
120.5,112.5,248
121.5,110.5,249
123.5,109.5,250
