X,Y,Index
2.5,2.5,0
2.5,3.5,1
2.5,5.5,2
3.5,6.5,3
5.5,7.5,4
6.5,6.5,5
8.5,7.5,6
9.5,6.5,7
11.5,7.5,8
13.5,8.5,9
14.5,7.5,10
16.5,8.5,11
18.5,9.5,12
18.5,11.5,13
18.5,13.5,14
18.5,15.5,15
17.5,16.5,16
15.5,15.5,17
14.5,16.5,18
12.5,15.5,19
12.5,14.5,20
12.5,12.5,21
14.5,12.5,22
15.5,11.5,23
15.5,12.5,24
14.5,11.5,25
12.5,11.5,26
13.5,11.5,27
13.5,12.5,28
12.5,13.5,29
13.5,13.5,30
13.5,17.5,31
12.5,19.5,32
12.5,20.5,33
13.5,20.5,34
15.5,20.5,35
16.5,20.5,36
18.5,19.5,37
19.5,20.5,38
21.5,20.5,39
21.5,18.5,40
22.5,17.5,41
23.5,16.5,42
25.5,17.5,43
25.5,19.5,44
25.5,20.5,45
26.5,20.5,46
28.5,20.5,47
28.5,18.5,48
28.5,17.5,49
28.5,15.5,50
29.5,14.5,51
30.5,12.5,52
30.5,11.5,53
30.5,9.5,54
31.5,10.5,55
33.5,9.5,56
34.5,8.5,57
36.5,9.5,58
37.5,8.5,59
39.5,7.5,60
38.5,5.5,61
36.5,4.5,62
35.5,5.5,63
33.5,5.5,64
32.5,3.5,65
30.5,2.5,66
28.5,3.5,67
28.5,5.5,68
26.5,5.5,69
25.5,4.5,70
24.5,2.5,71
22.5,3.5,72
22.5,5.5,73
22.5,6.5,74
24.5,7.5,75
25.5,8.5,76
27.5,9.5,77
27.5,11.5,78
26.5,12.5,79
24.5,13.5,80
23.5,12.5,81
21.5,13.5,82
21.5,14.5,83
22.5,10.5,84
22.5,9.5,85
22.5,11.5,86
23.5,10.5,87
21.5,12.5,88
22.5,13.5,89
23.5,13.5,90
23.5,11.5,91
22.5,12.5,92
24.5,11.5,93
25.5,13.5,94
24.5,12.5,95
25.5,14.5,96
25.5,11.5,97
27.5,12.5,98
26.5,13.5,99
25.5,12.5,100
27.5,10.5,101
26.5,11.5,102
25.5,10.5,103
26.5,10.5,104
24.5,10.5,105
27.5,8.5,106
26.5,9.5,107
24.5,9.5,108
25.5,9.5,109
26.5,8.5,110
23.5,9.5,111
24.5,8.5,112
22.5,8.5,113
23.5,8.5,114
22.5,7.5,115
23.5,6.5,116
23.5,7.5,117
22.5,4.5,118
22.5,2.5,119
23.5,2.5,120
23.5,5.5,121
23.5,3.5,122
25.5,2.5,123
23.5,4.5,124
24.5,3.5,125
25.5,6.5,126
24.5,5.5,127
25.5,7.5,128
25.5,5.5,129
24.5,4.5,130
25.5,3.5,131
24.5,6.5,132
26.5,7.5,133
27.5,7.5,134
28.5,6.5,135
30.5,5.5,136
29.5,6.5,137
26.5,6.5,138
28.5,7.5,139
27.5,6.5,140
30.5,6.5,141
27.5,4.5,142
