X,Y,Index
34.5,3.5,0
36.5,4.5,1
37.5,3.5,2
39.5,3.5,3
39.5,5.5,4
38.5,6.5,5
37.5,8.5,6
36.5,9.5,7
34.5,8.5,8
34.5,7.5,9
34.5,6.5,10
37.5,11.5,11
38.5,12.5,12
37.5,14.5,13
35.5,14.5,14
34.5,14.5,15
34.5,13.5,16
34.5,11.5,17
34.5,12.5,18
34.5,16.5,19
34.5,18.5,20
34.5,19.5,21
32.5,20.5,22
31.5,20.5,23
30.5,18.5,24
30.5,17.5,25
28.5,19.5,26
27.5,17.5,27
25.5,18.5,28
24.5,18.5,29
22.5,19.5,30
21.5,20.5,31
19.5,19.5,32
18.5,20.5,33
19.5,22.5,34
21.5,23.5,35
20.5,25.5,36
18.5,25.5,37
19.5,25.5,38
21.5,24.5,39
23.5,25.5,40
24.5,24.5,41
26.5,25.5,42
25.5,27.5,43
24.5,29.5,44
22.5,30.5,45
25.5,30.5,46
25.5,32.5,47
27.5,33.5,48
28.5,32.5,49
30.5,33.5,50
32.5,34.5,51
33.5,33.5,52
35.5,34.5,53
35.5,36.5,54
36.5,37.5,55
38.5,36.5,56
40.5,35.5,57
41.5,36.5,58
43.5,37.5,59
44.5,36.5,60
46.5,37.5,61
47.5,36.5,62
49.5,37.5,63
50.5,36.5,64
52.5,37.5,65
52.5,39.5,66
53.5,40.5,67
55.5,39.5,68
57.5,40.5,69
57.5,41.5,70
58.5,39.5,71
60.5,40.5,72
60.5,41.5,73
61.5,39.5,74
63.5,40.5,75
64.5,39.5,76
66.5,40.5,77
67.5,39.5,78
69.5,40.5,79
70.5,39.5,80
72.5,38.5,81
72.5,36.5,82
73.5,35.5,83
73.5,33.5,84
74.5,32.5,85
73.5,30.5,86
72.5,28.5,87
73.5,26.5,88
75.5,25.5,89
76.5,26.5,90
76.5,24.5,91
76.5,22.5,92
76.5,20.5,93
75.5,18.5,94
75.5,17.5,95
73.5,19.5,96
71.5,19.5,97
69.5,18.5,98
69.5,17.5,99
67.5,19.5,100
66.5,20.5,101
67.5,22.5,102
69.5,23.5,103
69.5,25.5,104
67.5,26.5,105
67.5,27.5,106
69.5,28.5,107
69.5,29.5,108
70.5,31.5,109
70.5,33.5,110
69.5,34.5,111
67.5,35.5,112
66.5,36.5,113
64.5,35.5,114
64.5,33.5,115
63.5,31.5,116
63.5,30.5,117
61.5,32.5,118
60.5,31.5,119
58.5,32.5,120
59.5,34.5,121
61.5,35.5,122
61.5,36.5,123
58.5,35.5,124
56.5,34.5,125
55.5,35.5,126
53.5,34.5,127
53.5,32.5,128
54.5,31.5,129
56.5,30.5,130
55.5,30.5,131
51.5,31.5,132
50.5,30.5,133
48.5,31.5,134
47.5,32.5,135
45.5,31.5,136
44.5,32.5,137
42.5,31.5,138
40.5,30.5,139
40.5,28.5,140
41.5,27.5,141
43.5,28.5,142
43.5,26.5,143
43.5,25.5,144
43.5,23.5,145
43.5,21.5,146
41.5,20.5,147
40.5,19.5,148
40.5,17.5,149
38.5,17.5,150
37.5,19.5,151
37.5,20.5,152
37.5,17.5,153
39.5,16.5,154
37.5,18.5,155
42.5,17.5,156
43.5,17.5,157
44.5,19.5,158
44.5,20.5,159
45.5,20.5,160
47.5,20.5,161
47.5,18.5,162
49.5,17.5,163
50.5,19.5,164
50.5,21.5,165
52.5,21.5,166
53.5,23.5,167
55.5,22.5,168
57.5,22.5,169
56.5,24.5,170
56.5,25.5,171
57.5,25.5,172
57.5,20.5,173
59.5,21.5,174
60.5,20.5,175
59.5,18.5,176
59.5,17.5,177
60.5,17.5,178
62.5,18.5,179
63.5,17.5,180
65.5,17.5,181
63.5,20.5,182
63.5,21.5,183
63.5,18.5,184
63.5,19.5,185
64.5,18.5,186
64.5,17.5,187
62.5,17.5,188
57.5,17.5,189
56.5,17.5,190
54.5,18.5,191
53.5,18.5,192
53.5,17.5,193
54.5,19.5,194
52.5,17.5,195
54.5,17.5,196
55.5,18.5,197
55.5,17.5,198
58.5,17.5,199
61.5,17.5,200
62.5,21.5,201
60.5,18.5,202
61.5,19.5,203
61.5,18.5,204
62.5,20.5,205
62.5,19.5,206
60.5,19.5,207
60.5,21.5,208
61.5,20.5,209
61.5,21.5,210
57.5,18.5,211
59.5,19.5,212
56.5,19.5,213
58.5,18.5,214
58.5,20.5,215
57.5,19.5,216
58.5,21.5,217
59.5,20.5,218
56.5,18.5,219
58.5,19.5,220
55.5,19.5,221
57.5,24.5,222
56.5,21.5,223
56.5,23.5,224
57.5,23.5,225
55.5,20.5,226
57.5,21.5,227
56.5,22.5,228
55.5,21.5,229
56.5,20.5,230
54.5,23.5,231
55.5,23.5,232
54.5,22.5,233
53.5,21.5,234
54.5,20.5,235
53.5,19.5,236
54.5,21.5,237
52.5,23.5,238
53.5,20.5,239
53.5,22.5,240
50.5,23.5,241
50.5,24.5,242
50.5,25.5,243
51.5,24.5,244
51.5,25.5,245
51.5,22.5,246
51.5,23.5,247
52.5,22.5,248
50.5,22.5,249
51.5,20.5,250
51.5,21.5,251
52.5,20.5,252
52.5,18.5,253
51.5,19.5,254
50.5,20.5,255
52.5,19.5,256
50.5,18.5,257
50.5,17.5,258
51.5,18.5,259
51.5,17.5,260
47.5,17.5,261
48.5,17.5,262
46.5,17.5,263
49.5,18.5,264
48.5,20.5,265
48.5,19.5,266
48.5,18.5,267
49.5,20.5,268
49.5,19.5,269
47.5,19.5,270
45.5,19.5,271
46.5,20.5,272
46.5,19.5,273
46.5,18.5,274
45.5,18.5,275
45.5,17.5,276
44.5,17.5,277
44.5,18.5,278
43.5,18.5,279
39.5,18.5,280
38.5,19.5,281
41.5,17.5,282
39.5,17.5,283
38.5,20.5,284
38.5,18.5,285
39.5,20.5,286
39.5,22.5,287
40.5,24.5,288
39.5,25.5,289
40.5,23.5,290
39.5,24.5,291
39.5,23.5,292
42.5,18.5,293
41.5,19.5,294
40.5,22.5,295
39.5,21.5,296
40.5,20.5,297
40.5,18.5,298
39.5,19.5,299
40.5,21.5,300
41.5,18.5,301
41.5,21.5,302
42.5,20.5,303
42.5,19.5,304
43.5,20.5,305
43.5,19.5,306
41.5,23.5,307
42.5,22.5,308
43.5,22.5,309
42.5,21.5,310
41.5,22.5,311
41.5,24.5,312
42.5,23.5,313
42.5,24.5,314
43.5,24.5,315
42.5,25.5,316
40.5,25.5,317
43.5,27.5,318
42.5,26.5,319
41.5,25.5,320
41.5,26.5,321
42.5,27.5,322
39.5,27.5,323
39.5,26.5,324
40.5,27.5,325
42.5,28.5,326
40.5,26.5,327
39.5,29.5,328
39.5,31.5,329
37.5,30.5,330
35.5,31.5,331
34.5,30.5,332
32.5,30.5,333
31.5,30.5,334
30.5,30.5,335
33.5,30.5,336
35.5,30.5,337
36.5,31.5,338
36.5,30.5,339
38.5,32.5,340
37.5,31.5,341
38.5,33.5,342
37.5,32.5,343
38.5,30.5,344
41.5,28.5,345
40.5,29.5,346
39.5,30.5,347
39.5,32.5,348
39.5,28.5,349
38.5,31.5,350
42.5,29.5,351
41.5,32.5,352
41.5,30.5,353
40.5,31.5,354
43.5,29.5,355
42.5,30.5,356
41.5,31.5,357
41.5,29.5,358
40.5,32.5,359
43.5,33.5,360
42.5,32.5,361
42.5,33.5,362
44.5,31.5,363
44.5,30.5,364
44.5,33.5,365
45.5,30.5,366
43.5,32.5,367
43.5,31.5,368
43.5,30.5,369
46.5,33.5,370
45.5,32.5,371
45.5,33.5,372
49.5,33.5,373
47.5,31.5,374
47.5,30.5,375
48.5,32.5,376
47.5,33.5,377
48.5,33.5,378
46.5,31.5,379
46.5,30.5,380
46.5,32.5,381
48.5,30.5,382
50.5,33.5,383
51.5,30.5,384
49.5,32.5,385
49.5,31.5,386
49.5,30.5,387
