X,Y,Index
32.5,16.5,0
33.5,16.5,1
34.5,18.5,2
34.5,19.5,3
36.5,20.5,4
37.5,19.5,5
37.5,17.5,6
37.5,16.5,7
38.5,16.5,8
40.5,16.5,9
40.5,18.5,10
40.5,19.5,11
41.5,21.5,12
41.5,23.5,13
43.5,24.5,14
44.5,23.5,15
45.5,22.5,16
47.5,23.5,17
48.5,22.5,18
50.5,23.5,19
49.5,25.5,20
49.5,26.5,21
49.5,28.5,22
48.5,29.5,23
48.5,31.5,24
50.5,32.5,25
50.5,34.5,26
50.5,36.5,27
52.5,37.5,28
52.5,39.5,29
54.5,40.5,30
55.5,39.5,31
57.5,40.5,32
58.5,39.5,33
60.5,40.5,34
61.5,39.5,35
63.5,40.5,36
64.5,39.5,37
63.5,37.5,38
63.5,36.5,39
64.5,36.5,40
61.5,36.5,41
60.5,36.5,42
58.5,36.5,43
57.5,36.5,44
55.5,36.5,45
54.5,35.5,46
53.5,34.5,47
53.5,32.5,48
54.5,31.5,49
54.5,29.5,50
53.5,28.5,51
52.5,26.5,52
52.5,24.5,53
52.5,25.5,54
53.5,25.5,55
53.5,26.5,56
55.5,26.5,57
57.5,27.5,58
59.5,28.5,59
60.5,29.5,60
60.5,31.5,61
62.5,32.5,62
63.5,31.5,63
63.5,29.5,64
65.5,28.5,65
66.5,29.5,66
66.5,31.5,67
67.5,33.5,68
69.5,34.5,69
70.5,33.5,70
71.5,32.5,71
73.5,33.5,72
73.5,35.5,73
73.5,36.5,74
74.5,36.5,75
76.5,36.5,76
75.5,38.5,77
75.5,40.5,78
76.5,41.5,79
78.5,42.5,80
79.5,41.5,81
78.5,39.5,82
78.5,38.5,83
79.5,36.5,84
79.5,35.5,85
79.5,33.5,86
80.5,32.5,87
82.5,33.5,88
83.5,32.5,89
85.5,33.5,90
86.5,32.5,91
88.5,33.5,92
89.5,32.5,93
89.5,30.5,94
89.5,28.5,95
90.5,27.5,96
92.5,26.5,97
93.5,27.5,98
94.5,28.5,99
95.5,30.5,100
97.5,31.5,101
98.5,33.5,102
99.5,34.5,103
99.5,36.5,104
98.5,38.5,105
98.5,40.5,106
98.5,42.5,107
98.5,44.5,108
98.5,45.5,109
99.5,47.5,110
98.5,48.5,111
98.5,50.5,112
96.5,51.5,113
95.5,52.5,114
93.5,51.5,115
94.5,49.5,116
95.5,47.5,117
95.5,46.5,118
94.5,44.5,119
94.5,42.5,120
95.5,41.5,121
95.5,39.5,122
95.5,37.5,123
93.5,36.5,124
92.5,36.5,125
90.5,36.5,126
89.5,36.5,127
88.5,38.5,128
89.5,39.5,129
89.5,41.5,130
89.5,43.5,131
88.5,44.5,132
86.5,43.5,133
85.5,44.5,134
85.5,46.5,135
87.5,47.5,136
88.5,49.5,137
88.5,50.5,138
86.5,51.5,139
86.5,52.5,140
88.5,53.5,141
88.5,55.5,142
90.5,56.5,143
91.5,54.5,144
92.5,52.5,145
93.5,54.5,146
93.5,56.5,147
95.5,57.5,148
95.5,59.5,149
95.5,61.5,150
96.5,63.5,151
97.5,64.5,152
98.5,66.5,153
98.5,67.5,154
98.5,69.5,155
98.5,71.5,156
96.5,72.5,157
95.5,74.5,158
97.5,75.5,159
98.5,74.5,160
97.5,77.5,161
99.5,78.5,162
99.5,80.5,163
100.5,82.5,164
101.5,83.5,165
103.5,84.5,166
104.5,83.5,167
106.5,84.5,168
106.5,86.5,169
105.5,87.5,170
105.5,89.5,171
105.5,91.5,172
107.5,92.5,173
108.5,91.5,174
110.5,92.5,175
111.5,94.5,176
109.5,95.5,177
109.5,97.5,178
111.5,98.5,179
111.5,100.5,180
111.5,101.5,181
112.5,103.5,182
110.5,104.5,183
109.5,106.5,184
111.5,107.5,185
111.5,109.5,186
109.5,110.5,187
108.5,111.5,188
106.5,110.5,189
105.5,109.5,190
103.5,110.5,191
102.5,110.5,192
102.5,112.5,193
103.5,113.5,194
104.5,115.5,195
103.5,117.5,196
102.5,118.5,197
102.5,117.5,198
105.5,118.5,199
105.5,119.5,200
106.5,119.5,201
108.5,119.5,202
108.5,117.5,203
109.5,115.5,204
110.5,114.5,205
112.5,115.5,206
112.5,117.5,207
112.5,119.5,208
114.5,119.5,209
115.5,119.5,210
116.5,117.5,211
118.5,117.5,212
118.5,119.5,213
120.5,119.5,214
121.5,118.5,215
121.5,116.5,216
121.5,115.5,217
121.5,113.5,218
121.5,112.5,219
121.5,110.5,220
120.5,109.5,221
119.5,108.5,222
117.5,109.5,223
117.5,111.5,224
117.5,112.5,225
118.5,114.5,226
116.5,114.5,227
115.5,113.5,228
115.5,114.5,229
114.5,113.5,230
117.5,114.5,231
118.5,112.5,232
117.5,113.5,233
116.5,112.5,234
118.5,113.5,235
116.5,113.5,236
116.5,110.5,237
118.5,111.5,238
116.5,107.5,239
117.5,106.5,240
117.5,104.5,241
118.5,103.5,242
119.5,101.5,243
117.5,100.5,244
118.5,98.5,245
118.5,97.5,246
118.5,95.5,247
118.5,93.5,248
117.5,92.5,249
116.5,90.5,250
114.5,89.5,251
114.5,87.5,252
115.5,86.5,253
117.5,87.5,254
118.5,86.5,255
120.5,87.5,256
121.5,86.5,257
123.5,87.5,258
124.5,86.5,259
124.5,84.5,260
123.5,82.5,261
124.5,81.5,262
124.5,79.5,263
124.5,78.5,264
124.5,76.5,265
123.5,75.5,266
124.5,73.5,267
123.5,71.5,268
123.5,70.5,269
121.5,69.5,270
120.5,67.5,271
119.5,66.5,272
118.5,64.5,273
117.5,63.5,274
115.5,64.5,275
114.5,63.5,276
112.5,64.5,277
112.5,65.5,278
112.5,67.5,279
114.5,67.5,280
116.5,68.5,281
117.5,70.5,282
116.5,72.5,283
118.5,73.5,284
119.5,72.5,285
121.5,73.5,286
120.5,75.5,287
120.5,76.5,288
120.5,78.5,289
119.5,79.5,290
117.5,78.5,291
115.5,77.5,292
114.5,78.5,293
112.5,77.5,294
111.5,78.5,295
111.5,80.5,296
112.5,82.5,297
112.5,84.5,298
111.5,85.5,299
111.5,87.5,300
111.5,89.5,301
110.5,88.5,302
108.5,88.5,303
109.5,87.5,304
111.5,88.5,305
110.5,89.5,306
109.5,88.5,307
109.5,86.5,308
109.5,84.5,309
109.5,82.5,310
108.5,80.5,311
108.5,78.5,312
106.5,77.5,313
105.5,78.5,314
105.5,80.5,315
103.5,80.5,316
102.5,80.5,317
102.5,78.5,318
102.5,76.5,319
102.5,74.5,320
102.5,73.5,321
102.5,71.5,322
104.5,71.5,323
105.5,69.5,324
107.5,70.5,325
108.5,69.5,326
108.5,67.5,327
108.5,65.5,328
108.5,64.5,329
108.5,62.5,330
108.5,61.5,331
107.5,59.5,332
105.5,58.5,333
104.5,59.5,334
102.5,60.5,335
102.5,62.5,336
102.5,64.5,337
102.5,65.5,338
104.5,66.5,339
105.5,65.5,340
105.5,63.5,341
105.5,62.5,342
105.5,66.5,343
105.5,64.5,344
102.5,67.5,345
102.5,68.5,346
103.5,67.5,347
102.5,66.5,348
103.5,65.5,349
104.5,65.5,350
104.5,64.5,351
103.5,66.5,352
104.5,63.5,353
103.5,64.5,354
102.5,63.5,355
103.5,63.5,356
104.5,62.5,357
102.5,61.5,358
103.5,62.5,359
102.5,58.5,360
102.5,57.5,361
103.5,55.5,362
105.5,54.5,363
106.5,55.5,364
108.5,56.5,365
109.5,55.5,366
108.5,53.5,367
108.5,52.5,368
106.5,51.5,369
104.5,50.5,370
104.5,49.5,371
105.5,47.5,372
105.5,45.5,373
105.5,43.5,374
105.5,41.5,375
104.5,39.5,376
104.5,38.5,377
