X,Y,Index
17.5,8.5,0
17.5,10.5,1
18.5,11.5,2
18.5,13.5,3
18.5,15.5,4
17.5,16.5,5
15.5,15.5,6
14.5,16.5,7
12.5,15.5,8
11.5,16.5,9
9.5,15.5,10
8.5,17.5,11
8.5,18.5,12
9.5,20.5,13
7.5,21.5,14
8.5,23.5,15
8.5,25.5,16
9.5,26.5,17
11.5,25.5,18
12.5,26.5,19
14.5,25.5,20
15.5,26.5,21
17.5,25.5,22
18.5,26.5,23
20.5,25.5,24
21.5,24.5,25
22.5,22.5,26
21.5,20.5,27
22.5,19.5,28
22.5,17.5,29
23.5,16.5,30
25.5,17.5,31
25.5,19.5,32
25.5,20.5,33
26.5,20.5,34
27.5,21.5,35
28.5,20.5,36
28.5,18.5,37
28.5,17.5,38
28.5,15.5,39
29.5,14.5,40
29.5,12.5,41
27.5,11.5,42
27.5,9.5,43
29.5,9.5,44
31.5,10.5,45
33.5,11.5,46
35.5,12.5,47
35.5,14.5,48
34.5,15.5,49
34.5,17.5,50
34.5,19.5,51
34.5,21.5,52
34.5,23.5,53
34.5,24.5,54
33.5,25.5,55
33.5,27.5,56
34.5,28.5,57
34.5,30.5,58
36.5,31.5,59
37.5,30.5,60
37.5,28.5,61
37.5,26.5,62
39.5,25.5,63
38.5,23.5,64
39.5,22.5,65
41.5,23.5,66
42.5,22.5,67
44.5,21.5,68
45.5,22.5,69
45.5,20.5,70
47.5,21.5,71
49.5,21.5,72
50.5,19.5,73
49.5,17.5,74
51.5,16.5,75
50.5,14.5,76
50.5,12.5,77
50.5,10.5,78
49.5,9.5,79
47.5,10.5,80
47.5,12.5,81
47.5,14.5,82
46.5,15.5,83
44.5,14.5,84
44.5,12.5,85
43.5,11.5,86
41.5,12.5,87
41.5,14.5,88
42.5,16.5,89
43.5,17.5,90
42.5,19.5,91
40.5,19.5,92
39.5,18.5,93
37.5,19.5,94
37.5,20.5,95
37.5,17.5,96
37.5,16.5,97
38.5,14.5,98
38.5,12.5,99
38.5,10.5,100
36.5,9.5,101
34.5,8.5,102
33.5,8.5,103
35.5,8.5,104
36.5,8.5,105
35.5,9.5,106
37.5,8.5,107
37.5,9.5,108
38.5,8.5,109
40.5,8.5,110
41.5,8.5,111
43.5,8.5,112
44.5,8.5,113
45.5,8.5,114
41.5,9.5,115
42.5,8.5,116
40.5,9.5,117
39.5,8.5,118
38.5,9.5,119
39.5,9.5,120
38.5,11.5,121
39.5,10.5,122
37.5,10.5,123
38.5,13.5,124
38.5,15.5,125
39.5,16.5,126
38.5,17.5,127
37.5,18.5,128
38.5,16.5,129
38.5,19.5,130
39.5,19.5,131
39.5,17.5,132
38.5,18.5,133
41.5,19.5,134
40.5,18.5,135
40.5,17.5,136
42.5,18.5,137
44.5,17.5,138
41.5,17.5,139
43.5,18.5,140
42.5,17.5,141
41.5,18.5,142
40.5,15.5,143
39.5,14.5,144
41.5,15.5,145
40.5,16.5,146
41.5,16.5,147
39.5,15.5,148
40.5,13.5,149
40.5,11.5,150
39.5,12.5,151
41.5,13.5,152
40.5,14.5,153
40.5,12.5,154
39.5,13.5,155
39.5,11.5,156
40.5,10.5,157
41.5,10.5,158
43.5,9.5,159
41.5,11.5,160
44.5,9.5,161
42.5,10.5,162
42.5,9.5,163
44.5,10.5,164
42.5,12.5,165
44.5,11.5,166
43.5,10.5,167
42.5,11.5,168
43.5,15.5,169
43.5,13.5,170
42.5,14.5,171
43.5,16.5,172
44.5,13.5,173
43.5,14.5,174
43.5,12.5,175
42.5,15.5,176
42.5,13.5,177
45.5,16.5,178
44.5,15.5,179
45.5,17.5,180
44.5,16.5,181
46.5,17.5,182
45.5,14.5,183
46.5,16.5,184
47.5,15.5,185
45.5,15.5,186
46.5,13.5,187
45.5,12.5,188
47.5,13.5,189
46.5,14.5,190
45.5,13.5,191
46.5,11.5,192
46.5,9.5,193
47.5,11.5,194
45.5,10.5,195
46.5,12.5,196
46.5,10.5,197
45.5,11.5,198
46.5,8.5,199
45.5,9.5,200
47.5,8.5,201
48.5,8.5,202
47.5,9.5,203
50.5,8.5,204
52.5,8.5,205
53.5,9.5,206
53.5,11.5,207
