Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
-5.232544070204035,15.01767080411325,21.81982905479754,-22.15346850142372,-15.56954201258653,24.523332468742527,66.0627498687931,44.80723001694475,-432.4513704238006,-105.22583142482458,0
-5.225409986541239,14.99394914261569,21.782702523646016,-22.109356986175634,-15.52190131719861,24.499539655192166,66.03787475349203,44.786068923414874,-432.3714022117837,-105.19760287661781,1
-5.138598555788711,14.780938658931657,21.585894803217094,-22.053691350530514,-15.657445757206233,24.415935800908684,65.55080454604206,44.599185022783274,-431.29481205613735,-105.18857277425434,2
-4.957188134438607,14.332383741931146,21.15860921901626,-21.907153883365627,-15.896532808067107,24.22787784757883,64.5407998526391,44.2026496413478,-429.0396678080848,-105.14897832073706,3
-4.877128042889904,14.145039338931797,21.004832708382004,-21.90845536558776,-16.100590321304253,24.173139733915527,64.06818841209633,44.036827643371076,-428.0258241022739,-105.17806168491967,4
-4.580344506950343,13.433996627991995,20.375059321464455,-21.801895560286084,-16.694276294576724,23.92097871193316,62.346723407432904,43.40067002645369,-424.25460082524756,-105.20872823904406,5
-4.330386521536662,12.850092722385693,19.8935033352064,-21.806985126329458,-17.338965062384595,23.748308215650862,60.84697512078329,42.8737697522728,-421.01944042051605,-105.30326413523791,6
-4.070031951371734,12.211160132348596,19.287470688231544,-21.61585280837371,-17.721452739049557,23.481108372402314,59.346547120951804,42.28974110816844,-417.64893751838025,-105.26170892158979,7
-3.53555504019277,11.011470719620691,18.428998714662814,-21.966646870535424,-19.625584390288,23.25350801600478,55.93674294660485,41.18637226423314,-410.4545490533566,-105.71704182384566,8
-3.5226544424898947,11.002296780396929,18.476536440078327,-22.104789151701024,-19.863037881185413,23.306379826878445,55.810417526911415,41.18191642654665,-410.2721987511246,-105.82311227020227,9
-3.1758581354619224,10.15818645671931,17.688557149890105,-21.896919223316292,-20.462150717542418,22.958917471856008,53.72082065005599,40.38142906139567,-405.5601899611626,-105.79917952306506,10
-2.5074371038317134,8.664608379794666,16.647959081662503,-22.425304670237132,-23.00834259225788,22.708147309935736,49.300991483187616,38.969584398794034,-396.19501997608705,-106.46262715699245,11
-2.5037942601751633,8.675428389426093,16.72251712797157,-22.584769377871304,-23.250051437675168,22.785695265039035,49.23239981669717,38.99375918250043,-396.1598247984993,-106.59721709809679,12
-2.9336730682173915,9.662661244356729,17.479353208761886,-22.40722460424,-21.849621770303628,23.018061819446864,52.03164387665981,39.933453221096315,-402.2067620269376,-106.28098096272123,13
-1.8371463499344196,7.14999169755883,15.588808537336076,-22.95532787819651,-25.57445475908936,22.477002446133792,44.80442432488527,37.53465851196585,-386.6159409274066,-107.19662862120855,14
