Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
0.0070509550505020125,-0.009053337844424768,0.36310781388599656,-0.8501673195185292,12.777520026246684,47.53656522106572,-22.65023361811832,114.49538266304826,-260.1406550064285,-138.50696148807452,0
0.007062166838358193,-0.009011391194867976,0.36321175376659987,-0.8499631553836166,12.77734456987885,47.536918560520064,-22.650601310958503,114.49550656541801,-260.1408238344514,-138.5070366281231,1
0.0070471428475040055,-0.008996231566176193,0.36291873496619625,-0.8494127793381384,12.770283575729273,47.52229526258782,-22.643901488880065,114.4730535895281,-260.10266057871445,-138.49909624338633,2
0.00704159992018707,-0.00890228376240162,0.3624803382355246,-0.8478785708799326,12.754377634648419,47.48908229450857,-22.629010028794905,114.42047257438891,-260.01262396895845,-138.48022766266368,3
0.0069568796703622735,-0.008747999638866966,0.3599754187271059,-0.8424145344853287,12.686035496438846,47.34108568813759,-22.5613884259686,114.18818093405574,-259.6147221615174,-138.3964657860421,4
0.006902062396372324,-0.008421145125648496,0.3577374763969399,-0.8359706623629961,12.614657276794977,47.190686357569014,-22.493461932530206,113.95127817253052,-259.20926120275584,-138.31142764312895,5
0.006798799242024711,-0.00802174577385867,0.3543456150815483,-0.8271215950944276,12.513176528470408,46.97636200582958,-22.396317580869624,113.61479527853747,-258.63366545203496,-138.1907075023663,6
0.006732454247332577,-0.007691978377145896,0.3525463944753078,-0.8217852181857007,12.45688782658572,46.863736901475804,-22.345738486067386,113.43997340491536,-258.336405375386,-138.1290785256081,7
0.006614146096964491,-0.007407485622128004,0.34992283093421145,-0.8156220879732814,12.38545944141587,46.71808083732815,-22.27964454675486,113.21493466720999,-257.95367320574064,-138.04952119786313,8
0.006139494637568714,-0.0070670739649506195,0.34152276506787266,-0.8010320288443782,12.192963593941743,46.32187622096963,-22.097635639860474,112.6097842257225,-256.9264461985681,-137.8360515286122,9
0.006542028289965674,-0.007987887410817834,0.344908253294507,-0.8093605590072053,12.265009278512444,46.40605091496941,-22.133548591418613,112.70776921604852,-257.0697607767523,-137.85747402038578,10
0.00621600320529337,-0.00811611622748233,0.33631167911514676,-0.7954975357656513,12.059516901383986,45.93836165048549,-21.91708690014003,111.97063169976956,-255.80177845693825,-137.5879871384025,11
