Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
-30.541677036198816,-2.236566109102638,-106.21773723178124,-123.48569967400502,-25.122972461208914,-236.5936739630117,-26.647344466340268,-255.6667380146356,374.29760896318385,-9.107686846334017,39
-30.589692407019946,-2.2392436342260797,-106.33858023618873,-123.59989071708249,-25.143493939746012,-236.7470796498088,-26.6598869450431,-255.72456515375572,374.3724943897154,-9.109326584227341,40
-31.045874003616404,-2.269575643505596,-107.48028464853729,-124.662740106029,-25.321462769909427,-238.18694370539143,-26.767092561552985,-256.26772954764385,375.06600310325877,-9.117341384693168,41
-31.329476474812875,-2.287283786025662,-108.18910278285152,-125.32548557795405,-25.43541811985731,-239.08058061386984,-26.836005589490615,-256.60394699081377,375.49751615570506,-9.124020141164564,42
-31.633063596644753,-2.306518255321121,-108.94628895574563,-126.03232192872518,-25.55618419431298,-240.03400184292485,-26.90890865797073,-256.96248110727635,375.9570890082258,-9.130719915773676,43
-31.68446038815912,-2.3097616875258105,-109.07438069281635,-126.15190977727563,-25.576647712604743,-240.1952319580809,-26.92126201670548,-257.02308472980224,376.03479488774644,-9.131871587957328,44
-31.683713780092464,-2.3097187297121815,-109.07260111128475,-126.1502352420279,-25.576348139265328,-240.19298948529246,-26.92107982386968,-257.02224288637706,376.0337058833434,-9.13184825730823,45
-31.634309522453627,-2.3066024601739668,-108.94943331985607,-126.03524059374433,-25.556667809437553,-240.03795475771736,-26.909198888091954,-256.9639687460486,375.95898465622713,-9.130739224084774,46
-31.68353862322976,-2.309705738340061,-109.07210296671043,-126.14977633271556,-25.57627622656217,-240.19236266385423,-26.921037047750595,-257.02200676672766,376.0334079491524,-9.131847480918383,47
-31.517838686226995,-2.299222390276462,-108.65903854885931,-125.76419131753262,-25.510364775456267,-239.67239545748464,-26.881252293929855,-256.82652957360665,375.782818933847,-9.128173096611713,48
-31.63599908671628,-2.306697648712134,-108.95363002131877,-126.03919451946271,-25.557375568476274,-240.04325342762232,-26.909629835869428,-256.96595789592806,375.96155855063705,-9.130794653173858,49
-31.512445183241592,-2.2989188259435136,-108.64548055152808,-125.7514164600819,-25.508081659073312,-239.65526563034888,-26.87986189181765,-256.8200970495112,375.7744978238694,-9.127995947585305,50
-31.312111250379747,-2.286316021136716,-108.14551063170636,-125.28438004091277,-25.428044030831945,-239.02549078798114,-26.831511672015214,-256.58326162830156,375.4707366434179,-9.123434658959045,51
-31.513598158830753,-2.2989731688956305,-108.64836634819032,-125.75416614804138,-25.508601154762605,-239.6589196908383,-26.88018110851373,-256.8214645503695,375.7762881158095,-9.12804977604649,52
-31.319083153196022,-2.2866903841763118,-108.16299079804728,-125.30090076848246,-25.43104491427102,-239.04758252511513,-26.833343769528128,-256.5915473243176,375.4814916988706,-9.12369085327012,53
-31.07237325257241,-2.271073276754447,-107.54670702119891,-124.72531631140272,-25.332637310110176,-238.27086964021427,-26.773897368955765,-256.29925297593314,375.1067744805331,-9.118203911204489,54
-30.851576104122486,-2.2566628577988244,-106.99461243858426,-124.21078128296364,-25.245795975256137,-237.57496372113755,-26.72153845699747,-256.03703936187077,374.77146975836183,-9.113934747154012,55
-30.668194986605453,-2.2445647917364604,-106.53541825819386,-123.78296254403558,-25.17389746445433,-236.99558631187017,-26.678190449745916,-255.81846307694622,374.49219554045163,-9.110563382977055,56
-31.098536105886478,-2.2725872752290233,-107.61230359562846,-124.78703451328109,-25.343569667956576,-238.35378503285074,-26.780548459287928,-256.33043240724027,375.1470328461617,-9.119004179182062,57
-30.46375647276599,-2.2308387725319254,-106.02162028479894,-123.30428603937939,-25.093981309047834,-236.3455954154263,-26.629976315659988,-255.57253972720795,374.1783733756353,-9.10710626291097,58
-30.160027339956653,-2.2101262475481964,-105.25591320511646,-122.59103821363583,-24.975628910680744,-235.37489577055968,-26.5585447496456,-255.20441940463286,373.70915333066665,-9.102383939796585,59
-30.750618827030607,-2.2506467058234465,-106.74175583469422,-123.97337703716425,-25.204194246611166,-237.25550490132827,-26.696275788790736,-255.91683641033754,374.61660785092283,-9.111108635876239,60
-29.716548007724832,-2.184625178631376,-104.14461727912531,-121.54499252438798,-24.7898962146387,-233.97014329064672,-26.44550414066968,-254.67626654228982,373.0268736353031,-9.088570227148741,61
-30.453681975623454,-2.2333887095116927,-105.99878973659072,-123.27493328858482,-25.080707903854105,-236.31757061946928,-26.62122476728824,-255.56445906257284,374.1617933491005,-9.102170071270615,62
-30.22449793005887,-2.2166639735941946,-105.42125905162395,-122.74005656076142,-24.994852366655998,-235.58610360738533,-26.569709513450096,-255.28650845350992,373.80967773289655,-9.1002549484853,63
-29.705973287405975,-2.1758364932980423,-104.1043637554472,-121.52535319645428,-24.80722505893588,-233.9103134793228,-26.457467695242276,-254.64519770740262,373.002636991293,-9.100126456908265,64
-29.200436940455038,-2.1547026574199357,-102.85027679424923,-120.32675542301307,-24.57412863041552,-232.332529828388,-26.314154405634284,-254.05992090888614,372.23107525882347,-9.07279296144821,65
-28.261029937979092,-2.2566671873722948,-100.76288740870146,-118.0123422133824,-23.76562675973143,-229.8609929816076,-25.79473247401701,-253.2931157048225,370.93672694086223,-8.81646089504496,66
-28.189230976108142,-1.9536883001735805,-100.06315203420407,-118.0174421908277,-24.527319230778136,-228.6391948008797,-26.309838331387805,-252.51687286811938,370.5154315138277,-9.24879164760967,67
-26.510148787938146,-1.2945565105205417,-94.86161508595467,-114.36248549979742,-25.311178313485343,-221.40045691473355,-26.88348528809226,-249.1878330163222,367.31161768163224,-10.016218645564162,68
-25.896845742454694,-1.0821399895011956,-93.00467484626884,-113.00146172461652,-25.520343567265517,-218.83229166216685,-27.040721227812615,-248.0269230541686,366.1572692997184,-10.255186458379256,69
-24.753022629806956,-0.05315028963342691,-88.43490413919082,-110.83215851368185,-27.60053093531556,-211.9110471467142,-28.477839535495914,-244.37307638886176,363.33212126304,-11.63734617912428,70
-23.820061201642062,1.2607930670684633,-83.860325249738,-109.3186388966556,-30.567768575557498,-204.61305560513122,-30.512095792723677,-240.23946118715614,360.48659876582127,-13.475798891414541,71
-22.32045487482978,2.7954678567304465,-77.5140467856632,-106.54578007337378,-33.797705355282204,-194.81283037026316,-32.74112715196069,-234.94192830913738,356.5160575894203,-15.58035676485258,72
-21.345836757641376,3.9457310838991853,-73.12388207934615,-104.83383883445617,-36.30145056166685,-187.9381789240049,-34.46244962718629,-231.14806105732018,353.7790090203478,-17.1697757072713,73
-21.508748416817063,3.66456160806934,-74.03752890254566,-105.09467962769632,-35.63426979227102,-189.4698266346059,-34.000910431559085,-232.0528347891002,354.38615982288104,-16.752416816325805,74
-20.909328507753393,4.644999027921081,-70.87876613186339,-104.21766663245774,-37.89051156129151,-184.3832480912494,-35.53864373789775,-229.12465725186533,352.4507354835894,-18.114740554711183,75
-20.632732620478656,5.02468172910306,-69.52887442310205,-103.75086693019243,-38.74733239425418,-182.21732754745088,-36.128367458021025,-227.89692471210478,351.5936806501145,-18.652518286870198,76
