Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
47.59759914743259,-0.11535126787455958,-25.047774426805816,99.0806997867628,104.71254984606954,-141.16226857446472,138.01026575971068,-210.70174769634934,-416.93782191992204,2.6567065152753973,0
47.55683439397205,-0.10047137557342796,-25.01812191508669,99.038629036315,104.65405829399474,-141.10486939752488,137.96554760418522,-210.65673789732753,-416.8780926837985,2.658291328704104,1
47.602732714001085,-0.08913333906019262,-25.026514098664535,99.11825400545911,104.71560552858855,-141.1588290076069,138.01609322126782,-210.69547914406525,-416.934486870614,2.660494783326044,2
47.5999266358267,-0.07506916731575024,-25.012872403105533,99.13031707417247,104.70956868314747,-141.1499070039967,138.01311786303503,-210.68681440447307,-416.92531774629526,2.6624672630169264,3
47.44870230617747,-0.0721263671457981,-24.94976655660557,98.9103874691912,104.4978350812369,-140.95159605988982,137.84960475672818,-210.53512297761833,-416.7187928127355,2.6640796670001685,4
47.274993247224224,-0.07284954540336527,-24.880813233716815,98.6539308000946,104.25584974589573,-140.72653023164744,137.6609560718207,-210.36420989609653,-416.48423029584177,2.664567515664834,5
46.787129080045425,-0.07635106777602824,-24.687918539493776,97.93582304810373,103.57900178100941,-140.1000517774179,137.12732886393016,-209.89176125082955,-415.8305701874389,2.662198253553118,6
46.47628055808076,-0.09468975942244559,-24.577306049253313,97.47796935717098,103.16305292908653,-139.73153731418623,136.77312805184923,-209.63037077129943,-415.4440322265008,2.64307788094944,7
46.7920971804002,-0.11648700816421383,-24.722672641940097,97.92496467367232,103.61204761051708,-140.1595564523311,137.11214597655558,-209.96396500438533,-415.8899040089446,2.633459365624375,8
47.057439625514455,-0.11488564833074977,-24.828954154226064,98.30503950440544,103.97300598765689,-140.48668086934333,137.40996043089254,-210.20276849923653,-416.2321532146686,2.6431547006191995,9
47.27636425223634,-0.11467293598258503,-24.917401317595974,98.6190459468914,104.27213035430823,-140.75924951646428,137.65408114292404,-210.4033344173373,-416.51702017466454,2.6494661844779452,10
45.69245365147042,-0.052904015055249574,-24.22878936052535,96.33790556354863,102.03813543915975,-138.65103236479283,135.94066011667167,-208.77785617446463,-414.3184141805927,2.67780035074713,11
45.20613417244064,0.012793712580625156,-23.98425756079668,95.60612597147997,101.28347715890928,-137.87006447973675,135.47346864004024,-208.1054284838524,-413.5099634305198,2.762297703081769,12
44.16144058201881,0.01446451435164467,-23.561135201490846,94.07449179662122,99.82614747442084,-136.5167135997265,134.31670160953473,-207.08278489522561,-412.09133712523226,2.7556710940749825,13
44.29419099081328,-0.26370704743328394,-23.814927050480293,94.39724897491074,100.37392073180845,-137.40144899293406,134.13477503282158,-208.13856949291113,-412.97525667863994,2.3463826421469762,14
44.32072941360647,-0.320518550531481,-23.866417720630587,94.46321446769491,100.48558084998135,-137.58251682776205,134.0965313318891,-208.3548652021614,-413.156039693268,2.2622773714610536,15
44.820043570788044,-0.23268109369539752,-24.006523629392397,95.13992320511828,101.05631651881957,-137.98239968061856,134.7656748283192,-208.52221209239735,-413.5906722522022,2.4085404929761642,16
45.72821543631179,-0.1492049357090714,-24.31534375062924,96.40782560998211,102.19428197123062,-138.9074534358555,135.8859348526606,-209.08459238974496,-414.57438818281406,2.5584038211493,17
45.29141883055481,-0.18022035032904715,-24.160396040479466,95.79335828053983,101.6348852803428,-138.4385991530028,135.35906025191505,-208.78282190663373,-414.07794369296994,2.5004788364658777,18
43.27904209935793,-0.7048699928365524,-23.7170149244266,93.1511978558854,99.56070458623144,-137.27300706097404,132.45035155147505,-208.6884226049537,-412.76440907565774,1.6519633798248057,19
42.13616399970655,-1.7021111457926337,-23.96171897483986,92.0097842411908,99.31686492266114,-138.4529297361181,129.92976761527788,-211.02677674321666,-413.8295054440469,0.10400869083762766,20
41.91321693552722,-1.7746373274988956,-23.922803803677766,91.72285125475773,99.10522081556572,-138.36031440088118,129.58545901349228,-211.0675767779404,-413.71951034094104,-0.014553085458145897,21
41.650336807635824,-3.177002021801648,-24.81221274160198,92.06928970944476,100.62079914693163,-141.72998344264388,127.56881353726418,-215.6103091646817,-417.0148135464288,-2.147637915569229,22
41.44374355651193,-3.871904840059954,-25.222032523139482,92.12344318799023,101.26110523353951,-143.29721028305477,126.47861739081928,-217.78666871148693,-418.54052576284545,-3.2086431305562653,23
41.20827024469316,-4.556548348605778,-25.612611095855012,92.12956101251153,101.8469859333823,-144.8013478360335,125.36430957659593,-219.90385780711648,-420.0017696363564,-4.257854612345641,24
41.22042654220299,-4.553706238157532,-25.615510898912653,92.14620456365624,101.86025987837513,-144.80916309901508,125.38250571589178,-219.90458709043938,-420.01021102828406,-4.252320114774441,25
40.51262290853359,-5.934400124117624,-26.30854422009316,91.80938822397235,102.71273229706662,-147.54990325458655,122.84652712916677,-223.97899015173826,-422.65499790173044,-6.396760387141923,26
40.23016240775938,-6.540848146985944,-26.624414585155563,91.70425977746541,103.12667640981888,-148.78471804404867,121.77344132431007,-225.78199676927778,-423.84637862856334,-7.328522676986505,27
39.488969200828265,-7.761152973271079,-27.189583197412436,91.23326891170193,103.7164265223243,-151.06320844821656,119.38472178425766,-229.28914168312133,-426.0350845571697,-9.240771207396742,28
39.2489692149552,-8.206361152802987,-27.40779738840154,91.11032091159916,103.97620685983848,-151.93204845554905,118.55490675496247,-230.58899771740093,-426.87002084488086,-9.930217729880324,29
38.78041555852922,-8.956635612723199,-27.74848045283422,90.81552925166385,104.32998149769487,-153.33182973213556,117.06462614556027,-232.7509708555121,-428.21170369131636,-11.113560459965987,30
38.49351602282602,-9.298647600214752,-27.874118943652746,90.56936450966822,104.38729351513943,-153.88291602586108,116.28602754937502,-233.688151487874,-428.7367024956635,-11.671216026486064,31
38.715514147623,-9.337354877340896,-27.990974346573267,90.93263507409819,104.75621216150437,-154.24703302688195,116.54595130853603,-233.95768542648568,-429.09438869436485,-11.667118042424686,32
